company_id,industry,state,grid_factor,annual_kwh,monthly_kwh_avg,revenue_lakhs,annual_co2_kg,co2_per_lakh_revenue,energy_efficiency,solar_percent,ev_percent,has_rec,has_iso14001,tariff_avg,carbon_score,grade,grade_encoded
COMP_1679,textile,telangana,0.74,282011.59,23500.97,3337.54,208688.57,62.53,0.1886,0,30,0,0,8.18,49.4,C,1
COMP_1680,auto_components,rajasthan,0.88,368410.75,30700.9,6693.72,561163.25,83.83,0.4378,25,15,0,0,6.87,54.3,B,2
COMP_1681,textile,karnataka,0.62,201193.1,16766.09,3217.77,124739.72,38.77,0.3084,15,0,0,1,7.92,53.9,B,2
COMP_1682,auto_components,madhya_pradesh,0.83,533433.21,44452.77,9462.34,442749.56,46.79,0.3127,5,15,0,0,7.28,47.3,C,1
COMP_1683,plastics,punjab,0.76,346959.15,28913.26,3732.21,263688.96,70.65,0.4307,10,0,0,1,7.64,59.4,B,2
COMP_1684,cement,kerala,0.42,318173.63,26514.47,5536.05,338282.2,61.11,0.8456,0,0,0,0,5.96,60.4,B,2
COMP_1685,it_services,kerala,0.42,179110.99,14925.92,4113.76,75226.61,18.29,0.042,40,0,0,1,9.16,55.2,B,2
COMP_1686,chemicals,odisha,0.91,580984.86,48415.4,11429.96,902385.68,78.95,0.3,0,5,0,0,7.64,38.1,C,1
COMP_1687,paper,delhi,0.72,416105.37,34675.45,9903.93,567234.84,57.27,0.1901,0,0,0,1,7.7,51.2,B,2
COMP_1688,paper,jharkhand,0.89,214139.15,17844.93,4624.31,190583.84,41.21,0.6114,0,10,0,0,7.25,51.8,B,2
COMP_1689,pharma,andhra_pradesh,0.72,228498.13,19041.51,4522.23,164518.65,36.38,0.4962,0,0,0,0,8.08,39.5,C,1
COMP_1690,food_processing,uttar_pradesh,0.85,81514.57,6792.88,1542.47,121717.56,78.91,0.778,25,0,0,0,7.21,56.0,B,2
COMP_1691,chemicals,punjab,0.76,555964.27,46330.36,11115.95,780129.07,70.18,0.2988,20,10,0,1,7.74,59.6,B,2
COMP_1692,food_processing,chhattisgarh,0.92,131154.53,10929.54,1731.94,120662.16,69.67,0.6521,0,0,1,0,7.5,58.7,B,2
COMP_1693,plastics,chhattisgarh,0.92,334446.0,27870.5,6720.35,307690.32,45.78,0.3683,15,0,0,0,8.3,54.0,B,2
COMP_1694,cement,odisha,0.91,735510.38,61292.53,16921.36,1142394.72,67.51,0.4999,0,0,0,1,6.22,61.0,B,2
COMP_1695,auto_components,delhi,0.72,239416.25,19951.35,3040.42,326372.24,107.34,0.4248,30,10,0,0,6.74,58.1,B,2
COMP_1696,textile,madhya_pradesh,0.83,160645.2,13387.1,1486.71,236662.51,159.19,0.6259,0,0,0,0,7.84,42.6,C,1
COMP_1697,it_services,madhya_pradesh,0.83,113199.4,9433.28,2621.69,93955.5,35.84,0.5246,0,0,0,0,8.95,54.5,B,2
COMP_1698,textile,telangana,0.74,169809.83,14150.82,2498.63,234880.96,94.0,0.3946,10,5,0,1,6.75,51.6,B,2
COMP_1699,plastics,rajasthan,0.88,318867.21,26572.27,7889.87,485698.53,61.56,0.4458,20,0,1,1,7.21,60.7,B,2
COMP_1700,paper,karnataka,0.62,125258.74,10438.23,1913.42,77660.42,40.59,0.6556,20,0,0,1,7.05,57.3,B,2
COMP_1701,textile,uttar_pradesh,0.85,120608.5,10050.71,2829.93,180092.61,63.64,0.6388,0,15,0,0,8.09,54.8,B,2
COMP_1702,cement,odisha,0.91,532222.9,44351.91,10414.24,826648.6,79.38,0.5495,0,5,0,0,6.22,53.6,B,2
COMP_1703,textile,karnataka,0.62,75688.34,6307.36,1874.54,46926.77,25.03,0.7857,5,0,0,0,7.9,56.8,B,2
COMP_1704,auto_components,kerala,0.42,246785.99,20565.5,4539.22,103650.12,22.83,0.572,25,0,0,1,7.13,71.4,B+,3
COMP_1705,pharma,rajasthan,0.88,315901.32,26325.11,5338.3,277993.16,52.08,0.4133,0,0,0,0,8.68,59.2,B,2
COMP_1706,food_processing,west_bengal,0.9,359130.55,29927.55,7566.81,554210.26,73.24,0.0891,50,0,0,1,7.19,51.4,B,2
COMP_1707,plastics,haryana,0.8,104959.13,8746.59,2272.61,151477.01,66.65,0.7651,50,0,1,0,7.47,72.5,B+,3
COMP_1708,paper,rajasthan,0.88,325175.06,27097.92,7083.1,495306.65,69.93,0.3023,15,30,0,0,6.67,53.4,B,2
COMP_1709,textile,rajasthan,0.88,119887.27,9990.61,1090.34,105500.8,96.76,0.7266,0,0,0,0,7.28,58.4,B,2
COMP_1710,cement,rajasthan,0.88,477805.59,39817.13,7488.86,727793.48,97.18,0.7617,0,10,0,0,6.14,51.1,B,2
COMP_1711,plastics,jharkhand,0.89,218687.99,18224.0,4260.09,194632.31,45.69,0.417,5,10,0,0,7.45,55.1,B,2
COMP_1712,textile,chhattisgarh,0.92,152172.62,12681.05,2315.93,139998.81,60.45,0.4047,0,0,0,0,8.05,51.3,B,2
COMP_1713,pharma,andhra_pradesh,0.72,377789.22,31482.43,9155.65,272008.23,29.71,0.209,0,0,0,0,7.62,48.5,C,1
COMP_1714,it_services,jharkhand,0.89,171034.62,14252.89,1674.74,152220.81,90.89,0.2105,15,0,0,0,8.19,41.0,C,1
COMP_1715,food_processing,madhya_pradesh,0.83,357819.42,29818.28,4155.69,296990.12,71.47,0.2211,0,0,1,0,6.66,53.8,B,2
COMP_1716,auto_components,uttar_pradesh,0.85,315134.52,26261.21,5419.24,267864.34,49.43,0.5204,0,5,0,0,7.34,56.8,B,2
COMP_1717,plastics,bihar,0.84,159419.86,13284.99,1461.37,236451.54,161.8,0.7969,0,0,0,0,7.22,42.0,C,1
COMP_1718,food_processing,chhattisgarh,0.92,298866.39,24905.53,5627.02,467187.95,83.03,0.3187,50,5,0,0,7.66,60.4,B,2
COMP_1719,plastics,madhya_pradesh,0.83,332198.69,27683.22,7846.09,275724.91,35.14,0.371,0,0,0,0,7.17,55.9,B,2
COMP_1720,auto_components,jharkhand,0.89,427345.63,35612.14,7032.34,380337.61,54.08,0.3647,30,0,0,1,6.73,59.6,B,2
COMP_1721,steel,karnataka,0.62,311991.41,25999.28,5116.34,394107.54,77.03,0.7438,0,10,0,0,7.26,52.7,B,2
COMP_1722,pharma,punjab,0.76,326264.65,27188.72,3897.64,247961.13,63.62,0.1428,0,0,0,0,7.52,45.3,C,1
COMP_1723,it_services,delhi,0.72,130586.37,10882.2,2987.85,94022.19,31.47,0.4298,25,10,0,0,8.18,49.4,C,1
COMP_1724,pharma,jharkhand,0.89,278876.87,23239.74,6678.73,248200.42,37.16,0.4449,0,10,0,0,7.54,44.3,C,1
COMP_1725,textile,bihar,0.84,74502.5,6208.54,965.74,110502.11,114.42,0.7991,0,0,0,0,6.77,52.0,B,2
COMP_1726,cement,chhattisgarh,0.92,798910.45,66575.87,14928.82,734997.61,49.23,0.3419,0,0,0,1,6.68,58.2,B,2
COMP_1727,textile,gujarat,0.82,99589.87,8299.16,1541.58,81663.69,52.97,0.7682,0,0,0,0,8.0,60.8,B,2
COMP_1728,plastics,haryana,0.8,418854.07,34904.51,8582.5,335083.26,39.04,0.0603,0,0,0,0,7.68,46.8,C,1
COMP_1729,steel,jharkhand,0.89,181923.84,15160.32,1623.25,278925.64,171.83,0.7257,10,10,1,0,6.47,55.5,B,2
COMP_1730,textile,tamil_nadu,0.68,241158.53,20096.54,2592.37,163987.8,63.26,0.3604,0,20,0,0,6.99,50.4,B,2
COMP_1731,cement,odisha,0.91,548141.79,45678.48,8005.67,851373.83,106.35,0.3521,0,0,0,1,6.19,58.8,B,2
COMP_1732,chemicals,madhya_pradesh,0.83,341621.72,28468.48,8396.52,503277.11,59.94,0.4707,15,0,0,1,7.59,55.2,B,2
COMP_1733,auto_components,bihar,0.84,270874.96,22572.91,5487.5,401761.74,73.21,0.5886,0,5,1,0,7.41,62.2,B,2
COMP_1734,textile,karnataka,0.62,98932.18,8244.35,1121.85,61337.95,54.68,0.8262,0,15,0,0,6.83,66.7,B+,3
COMP_1735,auto_components,telangana,0.74,493574.35,41131.2,7141.14,365245.02,51.15,0.1032,5,0,0,1,7.06,50.4,B,2
COMP_1736,it_services,jharkhand,0.89,28333.32,2361.11,579.22,25216.65,43.54,1.0,15,0,0,0,8.57,68.8,B+,3
COMP_1737,cement,bihar,0.84,939017.89,78251.49,11862.15,1392751.33,117.41,0.2999,15,15,0,1,6.89,52.5,B,2
COMP_1738,it_services,karnataka,0.62,87314.03,7276.17,1317.39,54134.7,41.09,0.475,0,10,0,0,9.14,53.2,B,2
COMP_1739,plastics,tamil_nadu,0.68,207244.8,17270.4,5066.41,140926.46,27.82,0.628,0,0,0,0,8.23,56.5,B,2
COMP_1740,plastics,delhi,0.72,68982.2,5748.52,1087.24,49667.18,45.68,0.8359,0,0,0,0,7.4,60.2,B,2
COMP_1741,it_services,karnataka,0.62,106291.88,8857.66,2568.33,65900.97,25.66,0.605,0,5,0,0,8.91,59.2,B,2
COMP_1742,pharma,rajasthan,0.88,158332.5,13194.38,2047.3,139332.6,68.06,0.6259,10,10,0,1,7.72,69.8,B+,3
COMP_1743,pharma,haryana,0.8,185648.05,15470.67,3355.43,148518.44,44.26,0.6591,0,0,0,1,7.86,68.2,B+,3
COMP_1744,paper,west_bengal,0.9,150929.77,12577.48,1532.78,135836.79,88.62,0.7162,0,0,0,0,6.97,55.0,B,2
COMP_1745,plastics,tamil_nadu,0.68,124138.53,10344.88,1815.05,84414.2,46.51,0.5049,5,0,0,1,6.97,54.0,B,2
COMP_1746,food_processing,tamil_nadu,0.68,59974.58,4997.88,1073.52,79358.37,73.92,0.7956,0,0,0,1,7.31,66.6,B+,3
COMP_1747,paper,bihar,0.84,416408.13,34700.68,7545.57,349782.83,46.36,0.2494,0,10,0,0,8.05,51.3,B,2
COMP_1748,paper,karnataka,0.62,217675.64,18139.64,2958.11,134958.89,45.62,0.5794,0,0,1,0,6.72,69.9,B+,3
COMP_1749,chemicals,bihar,0.84,469475.3,39122.94,8424.68,394359.25,46.81,0.501,0,0,0,0,7.49,50.4,B,2
COMP_1750,cement,punjab,0.76,604514.29,50376.19,15075.67,459430.86,30.47,0.46,10,10,0,0,6.95,51.0,B,2
COMP_1751,chemicals,uttar_pradesh,0.85,624715.52,52059.63,15457.81,932825.22,60.35,0.2615,15,10,1,1,7.16,56.5,B,2
COMP_1752,auto_components,andhra_pradesh,0.72,478258.49,39854.87,7479.62,651961.97,87.17,0.4846,25,0,0,0,7.28,49.5,C,1
COMP_1753,auto_components,telangana,0.74,450845.28,37570.44,6073.59,623609.19,102.68,0.3862,0,0,0,0,7.04,61.8,B,2
COMP_1754,plastics,punjab,0.76,181735.92,15144.66,3021.03,255011.84,84.41,0.6186,5,15,0,0,8.03,58.3,B,2
COMP_1755,chemicals,west_bengal,0.9,196819.95,16401.66,2144.71,177137.96,82.59,0.7564,15,0,0,0,7.29,51.9,B,2
COMP_1756,steel,madhya_pradesh,0.83,802957.4,66913.12,18128.73,666454.64,36.76,0.1176,0,10,1,0,6.29,51.6,B,2
COMP_1757,steel,punjab,0.76,694106.55,57842.21,15879.92,973970.31,61.33,0.2423,0,0,0,1,7.39,43.0,C,1
COMP_1758,cement,telangana,0.74,449198.64,37433.22,4970.35,621331.56,125.01,0.6746,0,0,1,0,6.93,66.8,B+,3
COMP_1759,it_services,karnataka,0.62,171592.81,14299.4,3093.82,106387.54,34.39,0.0015,0,0,0,0,8.74,47.3,C,1
COMP_1760,textile,haryana,0.8,72598.02,6049.84,876.55,58078.42,66.26,0.6889,0,0,0,0,7.22,55.9,B,2
COMP_1761,cement,gujarat,0.82,1067959.41,88996.62,19209.95,875726.72,45.59,0.256,0,5,0,0,6.3,50.0,B,2
COMP_1762,pharma,punjab,0.76,94893.0,7907.75,1856.17,72118.68,38.85,0.8354,0,0,0,0,8.36,57.9,B,2
COMP_1763,cement,haryana,0.8,685442.24,57120.19,12326.01,989230.24,80.26,0.506,0,5,0,0,6.59,47.7,C,1
COMP_1764,chemicals,rajasthan,0.88,120956.37,10079.7,1733.67,106441.6,61.4,0.8853,0,10,0,0,8.51,57.3,B,2
COMP_1765,pharma,jharkhand,0.89,140408.33,11700.69,1348.84,124963.41,92.64,0.5427,5,0,0,0,8.79,56.9,B,2
COMP_1766,paper,gujarat,0.82,367003.72,30583.64,8737.73,536999.84,61.46,0.4519,10,0,0,0,6.94,50.6,B,2
COMP_1767,textile,maharashtra,0.79,143699.54,11974.96,2838.41,113522.63,40.0,0.6736,10,15,0,1,7.91,70.3,B+,3
COMP_1768,it_services,punjab,0.76,162208.54,13517.38,3771.98,123278.49,32.68,0.0461,0,0,0,0,9.5,41.8,C,1
COMP_1769,auto_components,punjab,0.76,216550.75,18045.9,4668.17,303864.01,65.09,0.7237,0,0,0,0,7.17,57.3,B,2
COMP_1770,auto_components,odisha,0.91,523695.13,43641.26,5812.62,813403.28,139.94,0.3324,0,0,0,0,7.74,52.9,B,2
COMP_1771,textile,tamil_nadu,0.68,65552.23,5462.69,768.65,44575.51,57.99,0.7398,20,5,0,1,8.12,72.3,B+,3
COMP_1772,plastics,telangana,0.74,250589.74,20882.48,3169.78,346615.73,109.35,0.4832,10,10,0,0,7.85,56.0,B,2
COMP_1773,chemicals,haryana,0.8,159872.74,13322.73,1403.81,127898.19,91.11,0.7482,20,0,0,0,8.12,58.3,B,2
COMP_1774,pharma,punjab,0.76,206064.57,17172.05,3246.46,156609.07,48.24,0.5648,40,0,0,1,8.92,62.9,B,2
COMP_1775,food_processing,haryana,0.8,67064.17,5588.68,1309.37,53651.34,40.97,0.9934,0,0,1,0,6.69,78.8,B+,3
COMP_1776,it_services,uttar_pradesh,0.85,67134.25,5594.52,1229.24,57064.11,46.42,0.7324,10,20,0,0,8.8,56.0,B,2
COMP_1777,paper,karnataka,0.62,444696.23,37058.02,4706.49,561740.28,119.35,0.2822,0,0,0,0,7.66,45.9,C,1
COMP_1778,textile,delhi,0.72,85499.77,7124.98,1636.05,61559.84,37.63,0.715,5,5,0,0,6.98,53.9,B,2
COMP_1779,cement,gujarat,0.82,326549.54,27212.46,5952.13,267770.63,44.99,0.7357,30,0,0,0,6.52,62.8,B,2
COMP_1780,pharma,bihar,0.84,210919.93,17576.66,2507.04,312836.44,124.78,0.5559,5,10,0,0,8.28,60.4,B,2
COMP_1781,pharma,gujarat,0.82,364389.65,30365.8,6933.51,298799.51,43.09,0.1557,0,0,1,0,8.34,42.5,C,1
COMP_1782,auto_components,bihar,0.84,361877.1,30156.43,5607.27,536736.12,95.72,0.4288,15,0,0,0,6.88,53.9,B,2
COMP_1783,it_services,uttar_pradesh,0.85,147000.41,12250.03,2708.45,124950.35,46.13,0.2609,10,5,0,0,8.81,53.9,B,2
COMP_1784,auto_components,gujarat,0.82,421565.34,35130.45,9302.58,345683.58,37.16,0.5089,25,0,1,0,6.54,57.1,B,2
COMP_1785,it_services,haryana,0.8,46782.62,3898.55,1058.19,37426.09,35.37,0.8727,0,10,0,0,9.67,63.6,B,2
COMP_1786,paper,west_bengal,0.9,375403.25,31283.6,7987.42,337862.93,42.3,0.3996,0,0,0,1,7.6,50.7,B,2
COMP_1787,cement,tamil_nadu,0.68,879595.88,73299.66,12534.82,1163881.27,92.85,0.3142,0,10,1,0,6.53,55.7,B,2
COMP_1788,textile,karnataka,0.62,225003.52,18750.29,3068.16,139502.18,45.47,0.1802,10,0,0,0,8.01,39.7,C,1
COMP_1789,cement,maharashtra,0.79,728592.01,60716.0,14907.16,1044218.07,70.05,0.3797,15,0,0,0,6.05,51.5,B,2
COMP_1790,chemicals,maharashtra,0.79,220063.32,18338.61,4349.11,315394.75,72.52,0.7586,0,0,0,1,7.37,64.9,B,2
COMP_1791,auto_components,tamil_nadu,0.68,516367.41,43030.62,11000.63,683257.36,62.11,0.3618,0,0,0,0,6.74,43.1,C,1
COMP_1792,cement,haryana,0.8,789682.01,65806.83,6437.42,631745.61,98.14,0.1423,0,0,0,0,7.0,42.9,C,1
COMP_1793,it_services,madhya_pradesh,0.83,167000.54,13916.71,2935.83,138610.45,47.21,0.2417,0,0,1,0,8.13,48.1,C,1
COMP_1794,steel,madhya_pradesh,0.83,637480.01,53123.33,7120.13,529108.41,74.31,0.381,10,0,0,0,6.93,46.2,C,1
COMP_1795,auto_components,kerala,0.42,357118.96,29759.91,8011.0,149989.96,18.72,0.313,0,10,0,0,7.53,45.4,C,1
COMP_1796,cement,karnataka,0.62,970211.81,80850.98,9231.95,601531.32,65.16,0.143,0,0,0,1,7.12,51.0,B,2
COMP_1797,pharma,delhi,0.72,120248.42,10020.7,2633.11,86578.86,32.88,0.8677,0,0,0,1,8.41,68.7,B+,3
COMP_1798,chemicals,chhattisgarh,0.92,361000.96,30083.41,4016.19,332120.88,82.7,0.5917,15,0,1,0,7.29,62.1,B,2
COMP_1799,auto_components,jharkhand,0.89,477225.58,39768.8,8861.69,424730.77,47.93,0.1664,0,0,0,0,6.49,42.2,C,1
COMP_1800,plastics,jharkhand,0.89,129055.84,10754.65,1904.56,197868.42,103.89,0.7959,15,15,1,1,7.19,69.8,B+,3
COMP_1801,pharma,uttar_pradesh,0.85,133109.84,11092.49,3076.11,113143.37,36.78,0.7152,5,0,0,1,8.63,73.8,B+,3
COMP_1802,auto_components,chhattisgarh,0.92,265003.32,22083.61,6345.13,414253.19,65.29,0.4925,0,0,0,0,6.72,54.7,B,2
COMP_1803,auto_components,gujarat,0.82,324218.87,27018.24,3406.46,474397.05,139.26,0.5877,0,10,0,0,7.31,48.8,C,1
COMP_1804,cement,kerala,0.42,758883.66,63240.31,10633.21,806845.11,75.88,0.4349,0,0,0,0,6.64,57.0,B,2
COMP_1805,chemicals,karnataka,0.62,347464.94,28955.41,5940.65,438917.71,73.88,0.6313,0,0,0,0,8.13,61.7,B,2
COMP_1806,paper,telangana,0.74,338303.08,28191.92,5859.17,250344.28,42.73,0.3582,0,0,0,0,7.97,50.2,B,2
COMP_1807,food_processing,delhi,0.72,205227.94,17102.33,2295.89,147764.12,64.36,0.5123,0,0,0,0,7.41,42.0,C,1
COMP_1808,paper,madhya_pradesh,0.83,394604.98,32883.75,7407.37,581332.05,78.48,0.3667,50,0,0,1,7.45,69.2,B+,3
COMP_1809,pharma,west_bengal,0.9,170469.22,14205.77,1738.59,153422.3,88.25,0.6428,0,0,0,0,8.44,50.6,B,2
COMP_1810,pharma,andhra_pradesh,0.72,264384.3,22032.03,4831.48,190356.7,39.4,0.5377,0,5,0,0,7.43,50.0,B,2
COMP_1811,food_processing,gujarat,0.82,291040.23,24253.35,4258.5,425850.06,100.0,0.0801,0,30,0,0,7.45,40.3,C,1
COMP_1812,plastics,haryana,0.8,146881.9,12240.16,1825.13,117505.52,64.38,0.6508,0,15,0,0,6.94,55.5,B,2
COMP_1813,it_services,punjab,0.76,84117.78,7009.81,1212.68,63929.51,52.72,0.4808,0,15,1,1,9.43,65.1,B+,3
COMP_1814,cement,tamil_nadu,0.68,701606.55,58467.21,17346.69,928365.78,53.52,0.482,15,0,0,0,6.36,55.6,B,2
COMP_1815,steel,chhattisgarh,0.92,401999.69,33499.97,3298.74,628405.92,190.5,0.534,10,0,0,0,6.93,45.3,C,1
COMP_1816,chemicals,maharashtra,0.79,494853.52,41237.79,5645.29,709224.07,125.63,0.2987,20,0,0,0,8.17,51.6,B,2
COMP_1817,steel,punjab,0.76,183811.42,15317.62,1666.37,257924.18,154.78,1.0,5,15,0,0,7.48,59.3,B,2
COMP_1818,textile,punjab,0.76,270676.47,22556.37,2749.94,205714.12,74.81,0.2135,5,0,0,0,7.67,44.9,C,1
COMP_1819,plastics,karnataka,0.62,375659.43,31304.95,6143.15,474532.99,77.25,0.261,0,0,0,0,7.31,48.2,C,1
COMP_1820,food_processing,telangana,0.74,86787.99,7232.33,1108.07,64223.11,57.96,0.713,0,0,0,0,6.67,59.2,B,2
COMP_1821,it_services,west_bengal,0.9,40715.89,3392.99,742.47,36644.31,49.35,0.7537,20,0,0,1,8.46,61.4,B,2
COMP_1822,it_services,chhattisgarh,0.92,51724.21,4310.35,899.07,47586.27,52.93,0.5854,10,0,1,0,8.39,71.3,B+,3
COMP_1823,textile,madhya_pradesh,0.83,133924.73,11160.39,2825.45,197297.92,69.83,0.6254,30,10,0,1,7.54,65.1,B+,3
COMP_1824,it_services,gujarat,0.82,58736.13,4894.68,849.34,85942.71,101.19,0.7455,0,0,0,1,8.74,69.1,B+,3
COMP_1825,pharma,jharkhand,0.89,315553.77,26296.15,6279.57,280842.86,44.72,0.2598,0,0,0,1,8.34,55.9,B,2
COMP_1826,textile,west_bengal,0.9,209562.97,17463.58,2827.99,188606.67,66.69,0.2214,0,0,1,1,7.19,60.8,B,2
COMP_1827,textile,kerala,0.42,73541.95,6128.5,1347.48,78189.8,58.03,0.8321,0,20,0,0,7.04,67.1,B+,3
COMP_1828,it_services,haryana,0.8,48033.6,4002.8,927.64,38426.88,41.42,0.7445,5,0,0,1,9.26,71.8,B+,3
COMP_1829,cement,delhi,0.72,372649.79,31054.15,5874.72,268307.85,45.67,0.7088,0,0,0,0,5.85,56.4,B,2
COMP_1830,food_processing,bihar,0.84,242941.91,20245.16,2104.82,204071.21,96.95,0.3126,10,0,0,1,7.31,54.1,B,2
COMP_1831,plastics,uttar_pradesh,0.85,375821.81,31318.48,7812.52,561177.13,71.83,0.3235,0,0,1,0,7.13,60.3,B,2
COMP_1832,steel,odisha,0.91,264897.45,22074.79,4516.24,411438.72,91.1,0.893,20,20,0,0,6.31,65.9,B+,3
COMP_1833,textile,delhi,0.72,293432.99,24452.75,4023.61,400007.85,99.42,0.0312,5,0,0,0,6.87,38.9,C,1
COMP_1834,auto_components,tamil_nadu,0.68,228179.78,19014.98,4371.91,301927.48,69.06,0.7448,0,15,0,0,7.44,58.5,B,2
COMP_1835,cement,madhya_pradesh,0.83,316626.25,26385.52,6689.19,466453.8,69.73,0.8514,0,5,0,0,6.34,61.7,B,2
COMP_1836,it_services,delhi,0.72,143102.52,11925.21,3556.85,103033.82,28.97,0.1485,0,15,0,0,9.42,45.7,C,1
COMP_1837,food_processing,gujarat,0.82,101360.22,8446.68,1158.33,83115.38,71.75,0.6123,0,0,0,0,6.91,53.2,B,2
COMP_1838,pharma,odisha,0.91,90251.16,7520.93,1394.31,82128.56,58.9,0.7683,10,5,0,1,8.83,69.1,B+,3
COMP_1839,auto_components,telangana,0.74,494117.54,41176.46,11319.68,365646.98,32.3,0.3661,0,5,0,0,7.66,47.4,C,1
COMP_1840,food_processing,kerala,0.42,158718.17,13226.51,3527.13,168749.16,47.84,0.6756,0,15,1,0,6.74,66.6,B+,3
COMP_1841,pharma,haryana,0.8,352169.15,29347.43,7736.13,281735.32,36.42,0.3232,10,0,0,0,8.2,48.5,C,1
COMP_1842,chemicals,chhattisgarh,0.92,288876.44,24073.04,4303.73,451571.65,104.93,0.6584,0,0,0,0,7.42,58.1,B,2
COMP_1843,pharma,telangana,0.74,411852.78,34321.07,8830.9,304771.06,34.51,0.0585,5,30,0,0,8.1,45.9,C,1
COMP_1844,auto_components,haryana,0.8,583468.46,48622.37,7434.89,842061.68,113.26,0.1654,0,10,0,0,6.99,48.6,C,1
COMP_1845,cement,chhattisgarh,0.92,479263.46,39938.62,7449.75,749184.64,100.57,0.4989,0,0,0,0,6.38,52.9,B,2
COMP_1846,auto_components,telangana,0.74,288890.35,24074.2,3241.62,399593.13,123.27,0.6808,0,0,0,0,7.88,63.5,B,2
COMP_1847,plastics,west_bengal,0.9,218315.08,18192.92,2160.14,196483.57,90.96,0.5443,5,0,0,0,7.96,60.4,B,2
COMP_1848,pharma,punjab,0.76,245981.32,20498.44,3116.85,186945.8,59.98,0.4909,10,0,0,0,7.83,48.3,C,1
COMP_1849,it_services,rajasthan,0.88,100550.55,8379.21,2327.13,88484.48,38.02,0.6182,0,0,0,0,9.24,56.7,B,2
COMP_1850,textile,uttar_pradesh,0.85,261024.72,21752.06,6246.49,221871.01,35.52,0.2079,0,0,0,0,7.24,42.9,C,1
COMP_1851,steel,west_bengal,0.9,655079.43,54589.95,9215.89,1010918.57,109.69,0.3197,0,20,0,0,6.74,51.7,B,2
COMP_1852,steel,gujarat,0.82,688320.96,57360.08,10376.44,1007151.23,97.06,0.4287,30,0,0,1,7.26,56.7,B,2
COMP_1853,it_services,bihar,0.84,46615.05,3884.59,485.66,39156.64,80.63,0.826,5,0,0,0,8.47,61.1,B,2
COMP_1854,paper,madhya_pradesh,0.83,380019.91,31668.33,6043.01,559845.33,92.64,0.499,0,0,0,0,6.76,53.0,B,2
COMP_1855,paper,karnataka,0.62,233399.43,19449.95,5339.62,144707.65,27.1,0.5806,30,0,0,1,7.59,76.4,B+,3
COMP_1856,plastics,rajasthan,0.88,238724.41,19893.7,4560.37,210077.48,46.07,0.4271,20,0,0,0,7.05,55.8,B,2
COMP_1857,plastics,tamil_nadu,0.68,113661.1,9471.76,1793.34,77289.55,43.1,0.6934,30,0,0,0,8.1,61.4,B,2
COMP_1858,textile,odisha,0.91,282342.15,23528.51,5394.55,256931.35,47.63,0.236,10,0,0,0,7.6,54.2,B,2
COMP_1859,paper,maharashtra,0.79,226216.66,18851.39,4945.11,178711.16,36.14,0.5226,0,0,1,0,7.8,57.1,B,2
COMP_1860,food_processing,uttar_pradesh,0.85,316406.02,26367.17,3981.05,472457.47,118.68,0.0937,10,0,0,0,6.33,42.2,C,1
COMP_1861,it_services,jharkhand,0.89,40681.38,3390.11,364.75,36206.43,99.26,0.7569,50,0,1,0,9.55,72.2,B+,3
COMP_1862,chemicals,madhya_pradesh,0.83,324073.18,27006.1,4813.71,477424.6,99.18,0.674,25,5,0,0,7.28,58.1,B,2
COMP_1863,plastics,rajasthan,0.88,138075.01,11506.25,2062.67,121506.01,58.91,0.8087,10,0,0,0,8.14,60.3,B,2
COMP_1864,plastics,andhra_pradesh,0.72,79242.12,6603.51,1388.91,57054.33,41.08,0.922,0,20,0,0,7.09,59.9,B,2
COMP_1865,it_services,punjab,0.76,72782.07,6065.17,1350.16,55314.37,40.97,0.6474,0,5,0,0,8.16,58.0,B,2
COMP_1866,chemicals,maharashtra,0.79,220336.08,18361.34,3019.78,315785.66,104.57,0.5933,25,0,0,1,7.7,62.7,B,2
COMP_1867,cement,delhi,0.72,937630.18,78135.85,13304.05,1278177.46,96.07,0.3928,0,5,0,1,6.0,59.3,B,2
COMP_1868,food_processing,delhi,0.72,333407.59,27783.97,3206.13,240053.46,74.87,0.0,25,0,1,0,7.03,49.1,C,1
COMP_1869,steel,rajasthan,0.88,651323.95,54277.0,12700.78,573165.08,45.13,0.5403,25,0,0,0,6.84,51.7,B,2
COMP_1870,auto_components,chhattisgarh,0.92,440008.16,36667.35,8861.04,687820.76,77.62,0.4572,25,10,0,0,7.09,60.2,B,2
COMP_1871,paper,rajasthan,0.88,131930.15,10994.18,2519.19,200956.0,79.77,0.7797,10,5,0,0,8.05,62.0,B,2
COMP_1872,steel,telangana,0.74,955793.06,79649.42,15995.38,1322052.95,82.65,0.0154,20,0,0,0,6.66,42.1,C,1
COMP_1873,it_services,west_bengal,0.9,172352.39,14362.7,3628.77,155117.15,42.75,0.2043,0,0,1,0,8.66,55.7,B,2
COMP_1874,it_services,delhi,0.72,151590.57,12632.55,2830.06,109145.21,38.57,0.242,0,0,0,0,8.56,40.5,C,1
COMP_1875,textile,jharkhand,0.89,96214.93,8017.91,1472.94,85631.29,58.14,0.5776,25,0,0,1,7.87,58.3,B,2
COMP_1876,chemicals,andhra_pradesh,0.72,530414.85,44201.24,13138.66,381898.69,29.07,0.5042,15,0,0,0,8.29,48.4,C,1
COMP_1877,textile,telangana,0.74,47307.55,3942.3,843.8,35007.59,41.49,0.735,0,5,1,0,7.82,71.7,B+,3
